,Station ID,ANNAN,BANQIAO,CAILIAO,CHANGHUA,CHAOZHOU,CHIAYI,DALI,DALIAO,DAYUAN,DONGSHAN,DOULIU,ERLIN,FENGSHAN,FENGYUAN,FUGUEICAPE,FUXING,GUANSHAN,GUANYIN,GUTING,HENGCHUN,HSINCHU,HUALIEN,HUKOU,KEELUNG,LINKOU,LINYUAN,LONGTAN,LUNBEI,MAGONG,MAILIAO,MEINONG,MIAOLI,NANTOU,NANZI,PINGTUNG,PINGZHEN,PULI,PUZI,QIANJIN,QIANZHEN,QIAOTOU,RENWU,SANYI,SHALU,SHANHUA,SHILIN,SONGSHAN,TAINAN,TAITUNG,TAIXI,TAMSUI,TAOYUAN,TOUFEN,TUCHENG,WANHUA,WANLI,XIANXI,XIAOGANG,XINDIAN,XINGANG,XINYING,XINZHUANG,XITUN,XIZHI,YANGMING,YILAN,YONGHE,ZHONGLI,ZHONGMING,ZHONGSHAN,ZHUDONG,ZHUSHAN,ZUOYING
1973,2018/05/25 00:00:00,23.5833,27.4833,19.7500,23.8375,17.3417,27.6792,27.4792,17.0292,28.8208,27.4583,29.4167,19.3773,15.8708,31.8750,29.4167,18.6667,12.1750,27.4583,27.0583,23.2500,21.8750,19.6522,28.0792,33.5792,27.1417,23.1000,28.0417,25.3792,30.0870,23.6208,23.6083,25.8458,19.0909,19.6500,19.4583,24.6000,37.8333,25.6625,20.7500,17.9167,17.9125,21.3333,29.1250,27.2917,18.1083,23.5458,27.0125,23.1917,15.0750,29.1000,20.0261,23.2917,25.2083,29.8167,23.9565,40.7333,27.7208,15.1042,34.3625,23.7708,21.7625,29.2583,28.4125,32.3167,38.2500,31.3333,22.6333,13.4208,24.5000,19.4750,21.4708,28.6625,18.7917
1974,2018/05/26 00:00:00,21.5083,28.1208,23.1875,21.3167,22.7333,22.9792,25.5000,19.9864,25.1958,23.2333,25.6708,17.7875,20.8500,32.5417,30.3750,21.3478,24.5000,22.6583,27.7958,25.3478,22.4375,21.5833,25.9958,29.8208,29.6667,20.5348,28.8750,20.6238,19.1667,19.0708,25.4833,27.7500,20.0042,21.1042,22.7292,25.6375,34.4167,19.6667,-99999.0000,21.2917,18.2333,22.4250,34.7500,25.2500,17.2625,24.4917,25.4500,21.6875,17.8750,19.6083,20.8750,22.6542,25.5417,26.0625,26.4875,39.0833,23.9083,21.0542,34.0833,18.4208,19.3333,27.3208,27.7917,26.1333,41.3333,33.5833,27.2917,15.4333,27.1250,21.6833,24.8750,26.9625,21.5333
1975,2018/05/27 00:00:00,18.0167,29.3750,23.8875,19.7917,20.3792,18.9667,21.5958,16.2583,26.7217,24.8583,20.3833,15.2875,16.8625,26.5208,30.9500,16.8667,25.1250,22.9292,32.6208,22.3792,18.5792,29.8333,25.5417,30.4792,28.7875,16.9792,30.4167,17.7083,18.6250,16.7750,21.6333,23.1042,16.6583,17.2542,20.7375,26.5417,30.8250,16.8333,17.6111,17.4458,14.6250,18.6083,26.5292,22.6125,14.1083,27.8609,30.6913,19.7667,27.0000,17.9500,22.8750,26.5375,22.7292,29.4250,27.7750,29.2958,22.2083,16.9542,35.9583,15.6000,16.4250,30.2000,23.7500,30.9208,34.1304,33.5833,28.4583,17.1458,23.6667,25.5500,21.9875,23.2292,18.1083
1976,2018/05/28 00:00:00,25.3000,25.6792,20.8958,26.5833,25.0500,25.4792,26.9583,18.8792,27.3458,22.5458,26.6500,22.5083,20.7000,28.9870,30.3333,19.7348,25.8130,30.4167,27.8833,26.0833,19.6208,28.8750,27.6375,26.3500,29.2500,25.0375,22.8762,28.1667,47.0833,27.1250,23.8833,25.8792,18.1545,18.8737,27.0217,22.9417,35.6250,26.3000,23.2174,17.2000,19.7375,23.3478,26.5783,31.6250,19.5042,25.9167,29.5000,24.1609,31.2917,29.6250,21.8696,22.4391,24.2083,29.6708,20.7348,28.3478,34.5909,16.8136,27.9167,25.4375,21.6417,27.1000,31.9208,24.6625,34.3182,31.9167,21.1458,14.4042,29.6250,22.3750,18.5667,23.7476,22.4083
1977,2018/05/29 00:00:00,26.4583,32.4000,24.0391,32.3000,21.3174,27.4783,35.5652,22.3708,41.3333,21.0522,32.5435,27.3957,20.9167,30.0417,38.2500,23.0429,20.2708,44.8333,35.2083,21.8125,39.6087,26.0000,45.2609,22.7042,36.0333,26.0000,38.0909,32.4682,26.7143,29.1667,28.6667,34.1087,27.0625,24.1667,25.5913,37.6667,36.8000,25.3542,25.3750,21.8522,21.1250,26.6667,34.6250,37.2500,19.2174,27.7625,29.5727,26.4167,19.8500,30.9696,24.6125,33.8333,42.8250,33.6833,28.1174,29.3333,42.5833,20.1875,38.3333,26.2125,20.0087,35.1708,39.0750,24.8000,47.7500,28.2609,29.4783,24.0130,37.0000,25.6000,29.3435,28.4227,24.4652
1978,2018/05/30 00:00:00,20.5333,29.4667,24.0625,25.1083,17.9522,23.1458,33.5417,14.2700,34.0000,25.3250,28.6167,18.6261,14.2714,34.3750,40.1458,13.8333,14.2250,31.0333,33.3261,17.3478,25.7875,19.0833,31.8292,27.7000,33.6364,18.9958,33.4583,23.8250,26.2857,20.8167,22.1667,24.9583,24.1417,18.0833,19.4583,29.7750,38.1304,20.2130,14.3522,13.9750,15.1042,18.1875,25.5000,23.3435,16.9417,26.7818,31.1333,17.7417,14.3875,20.2238,27.8583,26.2130,26.2792,28.7045,34.5714,34.1130,22.6333,15.0042,39.8261,21.3625,18.9375,30.2217,27.9864,32.7167,40.5217,32.0417,32.7500,17.8208,30.4545,30.0833,24.1833,26.6708,14.2042
1979,2018/05/31 00:00:00,19.6522,44.3750,34.5542,26.2083,15.7043,25.9708,27.9667,13.7583,44.8696,38.2174,28.2957,24.4762,13.3391,27.0609,48.1739,12.5545,12.8087,40.4348,47.1875,20.1250,33.5455,25.5909,41.9167,54.1250,46.0833,17.2048,42.3913,27.7083,32.7083,27.6957,26.1261,31.6250,22.1261,17.4708,19.6174,40.1250,34.6435,25.2174,15.0250,13.2261,13.7652,18.2625,32.0333,29.5417,19.2609,35.0000,44.9565,18.7917,14.7190,30.5227,34.7917,36.4783,34.5652,49.0000,45.0850,58.4583,31.7826,13.2565,51.4500,24.2609,20.7375,47.0783,32.7083,51.6667,41.1818,43.4167,41.1417,28.3696,30.3250,34.9913,31.7500,27.5292,15.0625
1980,2018/06/01 00:00:00,52.8333,51.9583,47.6957,43.9583,29.5083,42.1667,39.5000,-99999.0000,53.3913,53.6667,49.8333,47.4783,42.6250,37.2083,72.8333,40.2000,33.2042,55.8750,55.2500,50.2917,50.5833,56.6250,57.7917,58.8750,56.3478,40.3333,59.2083,50.2083,72.4167,53.0833,28.1364,49.1667,33.8750,42.3333,35.9583,54.5909,37.2083,52.3333,42.2917,40.4583,33.8667,44.2500,46.5833,53.8750,40.5417,59.2500,51.8750,51.8333,43.5909,62.3333,43.6250,51.3478,52.3750,57.3913,52.2500,66.8696,53.1250,37.7083,58.8333,47.0417,38.6667,62.1667,48.4167,52.5417,64.1250,63.1250,54.4583,37.3478,44.3750,45.5000,48.4167,44.9167,42.7083
1981,2018/06/02 00:00:00,53.8333,42.8333,37.7083,39.6667,48.8917,45.9583,42.0167,42.3333,52.4583,37.7083,52.4167,41.0833,47.8750,40.9292,61.1667,54.9167,30.2917,52.0000,46.8333,55.3750,42.4583,46.4167,47.5000,49.4583,50.0833,65.0417,50.6250,47.3750,64.5417,48.0417,41.0417,39.2083,37.4833,53.2917,47.5000,50.4583,49.8750,49.5000,59.6250,55.5417,43.7083,58.0417,43.9875,46.5000,44.8750,44.6667,45.4167,54.7917,42.1250,54.8333,35.4167,41.8333,44.6667,47.5417,42.8333,58.9583,47.0417,52.6250,43.8750,47.5417,41.9583,50.7917,44.6000,47.7083,49.3750,46.8333,45.6250,33.0833,41.9583,39.5000,39.4250,51.0000,59.9167
1982,2018/06/03 00:00:00,43.8750,37.4583,30.1250,36.8958,49.0833,40.7792,44.6542,41.5000,40.5000,37.6667,43.3750,37.1391,44.2500,45.7500,53.2917,44.5000,21.3292,40.2917,39.7083,44.1250,34.6708,39.5833,40.9583,41.4875,42.6250,55.2083,41.4583,43.0417,54.1667,41.8167,43.6250,32.8458,32.9583,47.7083,46.3750,40.0000,49.1667,45.5000,48.2083,44.2083,41.3333,47.5833,45.9583,42.7292,37.3750,36.5833,39.7500,44.2917,-99999.0000,47.8792,26.4708,36.2500,34.7417,39.8875,36.2500,44.6667,41.7500,40.8333,33.7208,41.7917,38.9167,44.6250,44.4833,42.4167,38.8750,49.5000,38.0833,25.7750,43.8000,32.9583,30.6375,42.6667,49.2917
1983,2018/06/04 00:00:00,42.5708,32.5417,25.9792,31.3792,26.7000,41.9130,41.7917,27.4708,25.5542,27.1708,43.0417,31.5917,30.9583,42.2083,47.8333,26.7917,17.3375,26.2292,31.4167,31.2500,30.6250,34.5000,35.0750,26.0500,35.2083,31.5083,44.6250,37.5739,46.4583,34.6739,39.8500,32.5833,32.4792,37.6917,35.1957,35.9417,48.0000,41.7625,30.5000,26.5000,31.8625,35.7083,46.0000,36.9958,36.0957,33.1667,29.8182,41.8750,22.6190,36.5458,28.5042,28.4000,32.0833,33.5750,28.7500,31.0625,34.4208,27.5042,34.2917,39.1833,36.4583,36.7500,41.4583,29.9667,42.9048,33.9130,29.0417,25.1333,39.1304,25.7083,36.4167,42.7500,32.7625
1984,2018/06/05 00:00:00,21.2875,35.0542,26.0000,35.7083,23.9125,26.5261,32.9417,24.1292,32.4042,20.8125,30.2042,31.8125,17.7348,39.2875,32.7083,18.7458,13.2542,32.1167,31.4625,26.2500,28.8583,21.0667,41.0417,22.7750,34.4167,23.3833,43.2083,31.5083,30.0417,25.7261,24.8500,35.4292,25.6792,21.5875,28.9792,37.5478,35.1708,24.1083,21.4583,19.2750,19.0958,25.0833,41.6167,39.3917,20.5833,31.2565,25.4318,22.3917,15.5750,29.5565,26.7667,31.6833,34.2833,37.0667,30.4958,28.7667,42.8500,17.3833,36.1750,24.7708,22.1250,36.1417,35.6250,22.8667,36.4348,24.0476,26.6783,25.8167,33.8250,25.2542,33.6417,31.1792,21.9583
1985,2018/06/06 00:00:00,33.6208,31.6375,24.7708,26.9583,19.1250,22.5958,31.6000,19.3083,43.2292,18.7042,26.5333,31.4167,18.2125,34.5083,56.5217,17.6667,12.9917,44.9292,32.7375,19.4167,28.4125,21.5708,32.9524,47.2042,35.9167,21.1167,31.9167,32.9333,45.5833,38.4750,30.4708,29.0500,20.4417,21.4136,25.0042,32.7917,35.4292,38.3083,21.7167,17.6217,20.0417,26.0833,33.4583,34.1667,25.6958,30.8583,32.7500,34.8750,15.6095,43.4292,28.5583,25.1737,30.1792,33.3375,30.2458,54.9583,37.7083,17.4167,26.3333,32.5250,29.6875,34.4292,33.5417,37.8333,29.3913,22.9917,29.2667,19.8292,32.2500,25.7000,23.3917,28.6750,21.2625
1986,2018/06/07 00:00:00,34.6458,13.8667,13.2208,32.7500,34.9167,33.8875,40.5792,31.7130,18.7292,11.7625,36.2250,30.3917,34.3333,35.6833,31.4167,34.4583,10.7542,16.9833,14.1708,19.3750,18.5458,13.1042,19.0375,22.4500,17.0909,40.2900,19.9667,36.8083,45.6667,35.1667,33.3333,-99999.0000,25.8625,37.5208,40.3750,18.8750,31.0000,37.6833,40.0952,36.8750,28.5917,39.1250,33.4875,35.1958,29.3292,17.0000,14.0000,40.7083,-99999.0000,42.3136,15.7042,15.3300,27.1958,14.9000,12.4727,27.5682,33.6000,32.9167,12.9409,32.3043,30.4625,17.0417,37.9625,18.0909,20.3684,15.7167,14.0545,8.8542,39.0792,11.6875,23.2000,22.4368,43.6667
1987,2018/06/08 00:00:00,37.5833,12.2625,11.1167,28.5042,40.7625,32.6818,36.8750,35.3583,15.8417,10.0125,40.5000,28.1083,31.1667,35.8958,24.2083,36.2500,12.6333,15.4375,13.2167,27.9167,24.5542,13.2875,18.6500,17.7500,14.0833,36.4583,16.2364,35.2125,31.6250,33.1042,35.4583,26.0125,26.9917,37.2917,41.0417,15.1750,37.2917,34.0958,47.0000,36.6667,29.1958,38.9583,39.1667,29.9000,26.5500,12.0913,12.7364,38.9167,13.7043,29.6000,13.1667,13.1875,28.6667,13.9250,10.3083,21.6250,29.3042,36.0833,12.2625,34.9000,28.2250,14.3458,34.1958,16.3333,18.5000,12.9875,12.9864,6.4125,34.9167,9.7333,25.5250,30.0875,39.2500
1988,2018/06/09 00:00:00,38.3333,15.4333,13.3000,30.6833,24.2667,34.2750,34.1667,23.7667,17.4417,15.3000,39.9000,29.4250,19.7208,38.8750,20.9583,25.0125,16.4042,16.3167,15.9375,30.6667,14.6083,18.4750,17.2500,18.2667,14.4542,33.5833,17.9042,37.9167,36.7083,35.3750,27.2625,16.1458,26.8625,31.5000,25.6000,13.5667,35.8375,38.5000,29.2842,24.5864,27.6083,31.7917,33.2458,32.7500,27.9250,16.4417,16.1125,39.3333,16.3458,40.0833,12.3208,13.8667,16.2292,15.5750,12.7625,18.0667,29.4417,26.5083,14.6625,36.3333,31.5000,17.1292,35.6250,18.6958,20.5417,17.2542,15.4167,7.9136,35.0000,12.3000,17.7042,33.0417,34.2083
1989,2018/06/10 00:00:00,34.5417,16.8375,16.3417,30.6792,34.2083,26.1542,29.6208,36.9583,19.3750,16.0125,30.2500,28.3083,26.9167,27.7667,24.6250,34.5000,18.0000,17.0917,15.9667,42.3750,21.9375,20.0625,24.3667,14.2174,18.3333,43.6667,23.5708,31.8333,35.5417,28.6458,30.4583,20.6292,20.3750,35.3750,32.3333,20.9083,27.5792,30.8667,31.8125,34.6250,28.8750,37.8333,29.9292,31.1250,28.1250,20.5000,14.1917,33.9583,19.4167,32.9167,15.2375,18.7917,23.9542,18.0500,14.5333,15.8500,30.1667,32.8696,18.0500,27.2042,26.6667,19.0500,32.0833,14.8833,29.2174,20.1875,14.0458,11.9958,31.4167,13.9625,18.9417,27.0375,34.2917
1990,2018/06/11 00:00:00,39.3750,29.6250,24.8750,25.1125,37.2500,31.8304,24.5875,36.9130,38.5909,27.3333,31.0182,30.3958,36.2500,25.1375,60.0417,39.9545,26.0083,40.0435,24.9826,45.0909,31.9478,39.2083,40.0435,34.9583,43.5000,47.5833,33.8333,33.4417,64.9167,38.7500,32.1667,21.8565,20.4000,41.5417,35.7917,38.7083,24.2792,37.6957,47.9474,41.8750,37.7083,41.8500,30.7500,32.0417,30.0542,35.6087,31.1833,43.6667,30.0833,45.7083,31.5417,37.2917,32.6957,31.3125,23.6250,44.7917,33.7917,40.1667,32.0708,34.9130,32.2083,35.9167,29.8208,28.4083,62.8696,37.6522,24.0952,21.6250,27.1208,23.4875,24.8261,32.2625,46.3750
1991,2018/06/12 00:00:00,60.3333,70.1739,71.1250,57.7727,40.5500,58.7917,61.2083,47.0833,75.7391,66.0417,58.5833,49.7682,44.9583,65.0208,90.2917,54.5417,42.0000,65.7917,79.2500,88.0000,49.5136,60.0833,63.7083,88.3913,84.3333,49.2083,60.4583,59.0833,87.5417,58.7083,44.2609,57.1667,41.4348,56.0000,51.0417,73.8333,52.0000,62.3750,60.2500,55.6250,49.4167,55.7500,66.1667,67.7917,51.4583,84.5833,78.0000,66.6250,55.6667,61.5652,73.1304,74.9130,55.2083,74.6500,74.3913,75.3043,61.2273,49.4167,77.9130,57.5833,55.5217,82.4167,63.0000,75.9545,87.2917,70.9583,77.1667,42.9583,64.9583,64.8182,44.6667,54.6667,58.1250
1992,2018/06/13 00:00:00,68.0833,54.5000,47.2500,50.3333,53.3909,62.1667,56.0417,58.1250,59.4583,42.1739,66.5417,53.3182,55.5417,60.0833,65.9130,57.4583,46.7500,57.6250,60.6250,72.0000,59.3158,55.0833,54.1364,60.7500,63.6250,69.2727,56.1250,61.9583,73.7826,60.7917,48.7500,57.4583,44.0870,62.6818,58.2500,60.5000,56.8696,63.8333,64.6250,58.6250,54.6842,63.9583,67.2917,70.6250,53.6522,57.7083,54.8333,68.1250,55.3750,62.9583,50.0000,54.5238,57.0833,59.9583,53.4167,66.4091,67.0417,53.8261,59.1304,58.7917,55.1667,63.3333,57.2609,59.5000,61.4167,52.6667,59.2083,35.7958,61.4167,45.7500,42.2609,65.0000,61.1818
1993,2018/06/14 00:00:00,29.9583,35.9167,30.6250,34.9091,33.5652,41.9833,46.5417,33.6250,43.1667,36.7917,50.0417,38.5000,23.3750,42.5217,52.4167,28.8583,26.5000,42.0833,37.5000,-99999.0000,36.2632,37.0455,42.0000,49.5217,43.0417,37.4286,40.0870,41.0833,53.5417,39.5417,30.3913,38.4167,41.6250,25.7083,31.6087,38.3043,52.2500,38.0000,29.1739,28.4957,26.4091,32.3333,45.2500,46.5000,27.2500,39.6250,38.3750,29.4167,26.4545,45.3750,34.8696,37.3333,42.4167,38.0417,36.9167,53.5714,43.5833,25.5792,38.3333,37.4167,31.2917,42.3750,47.8333,43.9167,47.7391,40.4583,36.7500,24.2652,42.8696,31.8750,36.7083,51.0833,29.1250
1994,2018/06/15 00:00:00,33.7727,21.0458,16.5955,42.4583,44.3750,31.6087,41.6250,40.0417,42.0833,36.1250,40.3750,44.0417,31.6522,44.9583,55.5417,28.5667,25.5217,44.1250,25.6875,-99999.0000,35.2917,37.3750,33.7083,46.3478,49.0435,44.9048,35.1667,46.0000,57.9583,44.7917,29.7083,39.7917,29.7917,35.0833,40.0417,33.6250,34.0583,44.4167,36.5417,30.9833,28.9667,33.7917,47.0000,50.2917,29.3750,23.3875,27.4625,32.5500,27.3333,48.0833,32.6667,32.8750,41.8750,23.8583,18.6130,57.5217,48.4167,29.8833,32.7500,42.8750,32.3333,31.1905,50.5417,33.5348,55.5417,45.0417,23.6167,19.2708,43.2500,18.0750,35.0417,31.9167,33.0833
1995,2018/06/16 00:00:00,24.7917,35.2083,30.7917,35.2458,26.5125,34.0000,44.1125,30.5417,41.7917,39.3333,42.7500,35.3043,26.6458,42.2083,48.7917,25.5417,27.0000,42.9167,37.1667,47.6316,34.4583,37.6250,38.8750,39.7778,42.4583,38.1667,40.8750,39.0000,43.7500,37.0417,25.5167,37.4583,35.1500,25.1375,26.5875,37.2917,47.4583,37.0833,26.8917,27.2917,23.2417,29.3167,44.2500,39.2042,24.3667,39.3750,37.0455,15.7278,33.8750,40.4167,33.7917,36.2500,40.3043,39.4167,34.5833,49.2083,38.5292,26.0417,35.6667,36.0125,27.9250,41.8333,42.9167,38.0455,44.7083,37.7917,36.4583,23.2500,40.3750,30.8333,33.0000,43.2917,24.0542
1996,2018/06/17 00:00:00,25.7083,22.8708,18.6375,24.5417,24.5417,25.1250,21.9792,25.7917,25.9000,27.1667,24.7375,25.1739,21.0417,23.8708,33.2917,19.5625,19.6042,23.7292,25.1208,29.5833,23.1083,26.1125,24.1708,20.4458,29.9042,29.5000,27.9000,-99999.0000,27.1250,25.7500,22.0000,20.6500,15.0500,19.3542,20.9167,25.6417,22.4957,25.0000,19.2083,19.1292,21.1250,26.3333,26.6708,27.4458,20.9583,22.3667,23.7478,23.4167,21.0833,27.7500,19.8750,23.5250,27.2292,24.8500,20.1458,26.2458,30.7083,14.6167,25.6083,25.4583,21.9167,25.6958,26.4696,22.8167,29.6250,30.4583,23.7250,14.3000,23.2625,18.6792,22.9542,19.4125,19.7083
1997,2018/06/18 00:00:00,24.4167,16.3500,13.7792,19.3750,23.7083,25.2917,14.2000,23.0417,22.6833,19.5125,23.2500,23.6522,18.0417,23.7500,27.5417,17.7083,12.4583,21.6500,17.7583,26.8182,21.8250,15.0250,27.5417,17.3792,22.0042,26.9583,22.7250,-99999.0000,32.4167,23.7917,21.2083,21.0333,10.2333,17.3083,20.6667,24.3583,12.4042,24.3750,18.2917,17.5417,18.5000,23.3333,26.3333,23.7083,20.7500,16.1000,17.4167,22.3333,17.8958,24.8261,14.2000,19.7042,26.0417,17.2667,14.6250,22.7375,27.2500,16.9667,18.6333,24.5833,22.6667,20.2500,18.9208,18.2917,25.4583,22.5542,16.5625,11.3750,17.4667,13.3958,18.8917,11.8042,17.5000
1998,2018/06/19 00:00:00,17.0375,19.7750,17.4042,19.0417,21.7083,20.7917,16.9792,16.4375,28.2917,17.9318,22.7500,22.7083,13.5458,25.8750,26.0417,13.7208,10.8083,25.7500,17.7042,26.5217,20.5000,12.9500,25.9167,21.0875,22.6833,23.5000,25.0417,-99999.0000,25.8333,21.3333,18.2083,21.7083,12.7500,14.3200,14.4208,25.2917,16.0833,22.3333,14.7833,13.8667,15.5417,16.6583,27.4583,21.3333,16.3750,21.2625,16.3652,17.4333,18.5250,23.7083,20.4250,21.3708,21.2917,19.4583,16.8875,26.2917,22.8333,10.5542,19.2875,19.9167,18.7500,21.7500,14.0708,20.6909,28.5000,20.5875,16.0250,15.8042,17.2833,13.3583,18.1917,16.3667,14.3167
1999,2018/06/20 00:00:00,11.2042,12.1333,11.9417,13.6391,14.6130,14.3083,9.0783,10.1652,25.3750,16.0130,13.5083,15.9522,9.6542,19.5125,21.8500,7.2125,7.7000,21.9545,11.3522,-99999.0000,15.6250,19.0625,22.3043,11.8167,16.6542,17.8286,17.1565,-99999.0000,21.2273,15.3083,12.3833,17.6667,7.1750,8.8727,9.2500,17.5083,9.9000,15.3667,9.2417,7.8417,9.5292,12.2542,20.2875,15.4292,12.3174,14.8458,12.1042,10.4304,10.8125,17.8875,15.2042,15.4083,16.8333,12.2333,10.6333,16.2565,17.2261,6.5870,12.4261,12.8000,13.1958,14.9870,10.0750,14.1955,22.4583,19.2130,10.1652,10.7042,11.2261,9.0833,12.7773,8.4750,6.4174
2000,2018/06/21 00:00:00,8.3917,18.1292,15.5417,14.5208,15.0833,13.2750,14.0583,10.8208,19.9208,25.8875,17.0458,13.5708,11.3792,19.8250,20.2958,7.4125,13.7833,15.5458,18.1750,25.0000,12.5875,23.0208,16.0583,19.2667,18.4333,16.8375,21.2667,-99999.0000,18.5333,14.1417,12.6333,16.3375,13.4542,9.8458,13.0333,17.3696,12.1792,13.8750,9.9625,8.0833,9.8083,12.9250,21.6667,15.1000,9.8292,15.6208,17.4167,5.5350,20.2833,16.9292,13.5875,15.8667,15.3500,25.3706,16.6609,21.7708,15.5625,8.5625,22.6250,14.0500,12.1417,19.4000,11.5208,17.4174,23.3182,28.1958,16.5043,6.8571,13.1167,14.1500,14.1227,17.2708,8.8417
2001,2018/06/22 00:00:00,14.1167,18.3458,14.5750,16.0083,16.5208,15.4583,12.7000,15.0417,20.5458,21.8583,18.3583,15.4583,10.3625,20.8333,22.9292,8.5042,12.2375,-99999.0000,17.6583,25.1667,13.0500,15.7458,18.4750,17.9957,19.6261,20.3826,18.5542,-99999.0000,19.4458,16.9304,13.6083,17.9417,13.6292,11.4958,13.0708,16.0458,11.6708,16.6958,10.7958,9.7792,10.9417,12.7708,21.0417,16.0739,15.0542,15.4083,16.4333,12.0708,13.8333,20.3333,13.9833,15.1292,16.4250,17.9227,13.8458,22.4792,18.8792,12.2042,22.7667,17.5917,15.5958,20.1500,15.1545,16.8667,23.7917,21.3083,15.5750,8.1042,14.4125,11.7083,12.5250,15.7625,10.5667
2002,2018/06/23 00:00:00,19.5167,16.9792,14.0542,15.9750,15.4958,17.8625,14.9417,13.4870,17.3875,17.9792,16.6208,15.5348,13.2000,20.0417,19.8417,13.7250,15.2417,-99999.0000,17.3417,23.1250,12.7125,18.7917,18.0875,18.5333,17.3833,21.0042,17.6333,-99999.0000,18.7833,17.1417,15.1125,14.8375,13.1542,15.5083,16.5417,15.1667,12.2208,16.4500,17.0583,14.3375,14.6500,17.8000,17.3636,17.4667,14.0708,15.2625,15.2542,18.0250,13.7500,18.7083,12.1375,15.8500,15.2708,16.6667,15.5208,21.5792,19.3125,16.1208,20.8708,16.0042,15.5792,19.2708,17.2667,16.3304,22.8750,21.4042,16.4958,7.6250,16.7333,12.1292,13.1667,16.2125,16.6542
2003,2018/06/24 00:00:00,21.2083,20.8750,15.6417,19.7083,18.3833,19.0500,20.1458,17.8500,17.7250,20.0542,18.0625,15.5458,15.5875,24.4333,23.9458,16.0542,12.0208,-99999.0000,18.7000,26.6250,14.0375,16.2583,16.5583,24.9875,18.5458,21.6417,22.0083,-99999.0000,20.0833,19.4708,21.2958,17.8750,14.1292,17.8250,19.4417,18.3417,18.0625,21.3750,20.0417,16.4958,16.9667,21.0167,21.8500,21.3833,16.7583,15.9667,23.7750,18.3333,16.5625,22.0667,11.1000,20.3000,17.2125,23.9167,14.9417,35.7167,21.4958,15.8500,23.3000,17.9417,16.9833,20.0125,21.1458,30.7958,31.1667,23.7917,15.4625,10.8667,21.3958,15.5792,14.4667,18.3083,18.2500
2004,2018/06/25 00:00:00,19.2875,27.2682,22.7043,24.7917,16.5130,21.3625,22.1087,17.3818,22.9826,19.7417,23.9875,16.2652,-99999.0000,26.5500,30.7917,16.7833,13.6375,18.4474,33.7348,19.7381,17.1375,19.7542,20.8870,31.6087,27.1478,19.6857,28.7708,-99999.0000,22.6250,17.7875,23.3542,22.6304,16.7542,17.9818,21.5500,23.2913,19.6870,18.4958,19.8000,17.2917,17.6958,20.1250,29.0000,23.9167,21.1833,23.7217,33.6870,20.0652,14.5375,19.6750,17.3333,26.8042,20.2130,30.6130,28.2583,33.0333,21.2783,14.7958,37.7000,16.9167,20.9708,31.6458,23.8250,-99999.0000,38.1250,21.7208,29.4917,14.6292,24.1208,24.7917,19.1417,21.0375,17.2304
2005,2018/06/26 00:00:00,19.1500,31.0000,25.5417,15.4783,24.0750,17.8583,14.4522,11.7565,15.2417,14.0792,19.5375,14.1292,17.4750,18.6750,31.9458,13.9571,10.5792,15.6917,35.6958,13.5714,14.0435,15.0375,13.7750,18.2458,24.6583,19.0542,24.5652,-99999.0000,21.7083,14.1652,19.2167,15.5250,15.0435,13.0773,17.3250,17.9458,24.5957,18.2833,18.1636,13.6909,13.6000,17.8958,16.4048,14.8917,15.9833,32.6208,30.9333,17.9042,11.1045,17.1739,24.8583,18.2708,16.6958,32.2500,32.4083,21.6261,18.6042,15.0708,34.1625,16.4708,16.4583,30.1083,13.2750,27.4227,36.5417,15.4043,28.1708,11.7652,13.6739,25.1348,18.9250,20.3913,15.5583
2006,2018/06/27 00:00:00,18.0625,20.6083,17.4583,22.3333,28.1167,19.9250,23.6250,16.7583,19.0542,15.1458,23.0125,15.3826,18.9652,22.1429,23.9682,14.4250,11.8591,14.6375,31.4292,17.8333,12.0167,14.5625,16.4792,22.3043,21.1652,27.0208,23.4833,-99999.0000,28.6818,15.2750,19.4625,19.9875,21.0958,15.0810,20.0042,17.7909,31.2542,18.8682,18.1083,15.1167,15.2500,18.7864,24.5833,21.2917,16.9917,23.0917,32.2333,17.1048,12.3542,16.9708,14.4958,18.8273,14.8909,26.3375,19.6864,28.2542,18.5250,14.6583,33.9083,16.2875,17.9000,19.4125,20.9667,34.3292,33.6667,16.3542,25.5625,10.6636,21.4667,23.3417,19.5917,24.3458,16.3042
2007,2018/06/28 00:00:00,16.4783,31.7750,26.8125,20.4417,15.2375,16.6708,21.2167,14.5167,26.8750,21.3292,18.6917,16.9375,12.0333,27.8500,29.5625,14.7708,11.7250,20.2250,34.2875,-99999.0000,17.7375,14.6455,23.0292,26.4043,30.8208,19.5083,32.2500,-99999.0000,19.8750,17.9542,18.8500,24.5292,16.5625,15.1667,16.1250,27.9708,23.5583,16.0130,17.9625,13.8875,14.6417,16.5083,27.0417,19.8364,13.9391,29.2792,32.1667,15.3000,12.0792,22.1333,21.6870,28.2500,23.4458,33.9125,32.6458,34.5417,21.0292,13.3750,36.7273,13.0636,14.5875,33.5875,20.4217,34.5208,36.7727,21.7083,29.4130,17.8208,23.0000,28.6708,26.0917,19.2565,15.1833
