,Station ID,ANNAN,BANQIAO,CAILIAO,CHANGHUA,CHAOZHOU,CHIAYI,DALI,DALIAO,DATONG,DAYUAN,DONGSHAN,DOULIU,ERLIN,FENGSHAN,FENGYUAN,FUGUEICAPE,FUXING,GUANSHAN,GUANYIN,GUTING,HENGCHUN,HSINCHU,HUALIEN,HUKOU,KEELUNG,LINKOU,LINYUAN,LONGTAN,LUNBEI,MAGONG,MAILIAO,MEINONG,MIAOLI,NANTOU,NANZI,PINGTUNG,PINGZHEN,PULI,PUZI,QIANJIN,QIANZHEN,QIAOTOU,RENWU,SANCHONG,SANYI,SHALU,SHANHUA,SHILIN,SONGSHAN,TAINAN,TAITUNG,TAIXI,TAMSUI,TAOYUAN,TOUFEN,TUCHENG,WANHUA,WANLI,XIANXI,XIAOGANG,XINDIAN,XINGANG,XINYING,XINZHUANG,XITUN,XIZHI,YANGMING,YILAN,YONGHE,ZHONGLI,ZHONGMING,ZHONGSHAN,ZHUDONG,ZHUSHAN,ZUOYING
2099,2018/09/28 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
2100,2018/09/29 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
2101,2018/09/30 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
2102,2018/10/01 00:00:00,38.6667,24.8333,20.2500,35.9167,18.5000,40.0833,25.6667,26.4167,22.9583,25.2917,21.4583,42.0417,33.0000,28.2273,23.3333,27.5833,24.3750,19.6667,34.0000,25.0870,15.2609,26.3333,17.4583,27.3750,20.5417,17.6250,19.2917,30.5417,-99999.0000,24.5833,41.3333,19.2917,31.4167,34.5455,31.2917,27.7083,25.8333,29.7500,39.7917,26.7083,26.7917,29.4583,19.5714,23.0000,30.0417,27.8750,32.2000,26.0000,25.7083,33.6667,16.1667,42.6250,24.4583,22.6667,25.0417,26.6957,25.5652,21.9167,35.2083,24.9130,24.2500,46.5417,42.2273,21.6250,33.4167,19.2500,20.3750,23.5417,23.8182,18.9167,33.0435,26.9565,19.4167,36.3750,22.0417
2103,2018/10/02 00:00:00,27.7826,11.4091,8.9167,14.0417,27.5417,31.7083,11.1500,30.3333,10.7917,11.1304,6.8095,28.7917,16.7273,27.7500,-99999.0000,10.0000,29.3333,17.2727,18.0455,12.1250,9.5000,14.1667,11.5714,13.9167,8.2083,5.0952,24.9524,12.5000,-99999.0000,13.1250,20.4583,28.7083,17.2917,25.5417,34.2500,33.3750,9.4583,26.2917,23.1250,27.3810,31.0435,34.5000,24.4167,7.4286,15.1364,12.8750,26.5417,11.1739,9.0833,28.7083,13.5238,16.7500,12.4167,14.6667,13.9583,13.8333,14.4211,10.4167,15.4583,27.8750,11.1364,26.6667,30.1250,8.0000,14.3750,10.6364,7.6250,11.8750,10.0417,7.3125,16.3478,12.7917,8.9583,29.5417,27.8750
2104,2018/10/03 00:00:00,15.6087,8.8333,9.9583,10.2727,27.4583,18.2273,8.4091,31.9583,10.5455,10.1364,7.0000,18.4583,14.2917,23.4348,10.1364,13.7917,26.7391,12.4583,16.2609,11.1304,7.7500,14.6957,7.8696,14.7083,8.8261,6.6818,22.9565,9.1667,-99999.0000,11.6818,19.6087,25.5217,15.7391,17.3750,27.9583,27.0000,9.4583,21.1667,13.1739,21.6957,20.5217,28.4348,21.4167,9.2083,12.1304,14.9545,21.5217,11.5217,10.8500,19.2500,10.1000,15.7391,12.0417,10.3182,15.6957,12.6667,10.3333,11.3043,14.0870,25.5217,11.7500,16.8261,20.7391,9.0417,11.2609,12.0000,5.9583,9.8571,8.9565,6.9048,11.0833,16.9091,10.1250,21.7500,21.2609
2105,2018/10/04 00:00:00,11.6364,13.3478,13.5000,11.0952,21.9583,11.6250,6.3333,21.2917,12.2917,11.5455,4.6000,10.5000,16.3043,18.9167,9.6250,24.8750,17.5833,15.5000,19.1667,13.0833,15.2083,15.7500,11.5417,17.8333,13.0000,8.7500,17.1304,15.0435,-99999.0000,14.2917,23.5000,15.5652,17.2500,12.1818,18.8500,16.4583,13.5652,16.8333,16.3333,17.4583,11.2609,22.3636,14.5417,11.8750,13.4583,13.3182,12.3478,11.0417,10.3913,13.3750,13.6667,17.8636,14.5833,14.7083,15.0833,16.5833,13.3043,12.4167,16.0435,17.2083,15.7500,16.5833,15.7619,12.5833,12.0833,15.7083,-99999.0000,6.3333,13.8333,9.2778,13.9167,11.3333,7.5455,10.5000,14.9048
2106,2018/10/05 00:00:00,29.2500,18.4348,17.6667,33.1739,28.8571,28.1667,19.6364,32.7391,16.7727,19.7500,14.7273,29.8696,32.0435,24.5833,20.5417,37.5455,27.7500,14.5217,25.7917,16.8696,17.9583,23.7917,9.3478,21.9583,14.8333,13.2083,28.8750,21.1364,-99999.0000,23.7917,40.5833,22.7917,28.5833,33.8696,33.2500,33.2857,19.1364,25.0870,29.0833,26.7826,20.9583,36.7391,25.2917,17.6250,30.2500,28.9167,28.8333,19.7083,20.2083,24.7500,15.2917,40.2174,17.7083,19.2500,26.8750,19.8750,20.1250,15.2083,32.6250,24.6957,17.7500,37.6667,36.0000,15.7500,31.2609,21.2083,9.1250,11.7500,17.9167,12.6087,28.8636,16.4091,17.4348,31.2083,29.5000
2107,2018/10/06 00:00:00,34.6667,16.9167,16.4167,32.2500,35.1667,38.0833,28.2083,38.3333,15.5833,18.3750,13.8333,41.0417,34.5000,37.4583,29.7500,20.5417,35.8333,15.0833,27.2083,14.9167,10.5417,21.6250,10.8750,21.2500,14.8333,13.7500,31.3750,22.0833,-99999.0000,18.9583,33.9167,33.1667,28.5000,40.0833,43.4167,43.1250,15.6667,31.9167,28.1250,38.8750,32.9167,45.8750,31.6667,14.3333,32.3333,30.0833,34.7500,17.7500,16.3750,33.2500,11.0417,29.4167,19.3333,19.9167,24.7083,20.6667,16.9167,17.0000,30.0417,32.6957,21.0417,37.6667,36.9167,16.1250,34.1250,19.4583,12.4167,16.5417,16.2500,13.9545,33.1250,16.4583,15.7500,37.0833,35.2500
2108,2018/10/07 00:00:00,37.0417,13.7500,15.2083,20.4167,26.8750,34.1250,17.1667,37.7083,14.7083,15.0417,11.0909,30.0833,22.3750,35.5417,18.5417,14.3333,36.1250,9.3333,21.6667,14.9167,7.3750,21.5000,-99999.0000,20.5417,12.3750,10.7917,29.2917,19.8333,-99999.0000,17.9167,29.4167,25.2500,21.5833,31.5833,42.6087,29.7083,20.0417,20.2917,27.8750,40.2917,33.0000,41.3750,32.2500,12.5417,21.2917,19.0833,37.1667,13.1250,13.7500,41.0417,7.2500,23.6364,15.0417,19.1250,21.7083,18.0000,16.0000,15.8333,19.7500,32.9167,19.4583,33.6667,41.9583,13.5000,21.7083,16.6250,6.5238,10.7917,13.6667,12.5714,20.4167,13.6250,11.9167,34.4583,36.3750
2109,2018/10/08 00:00:00,40.2500,12.3333,11.6250,16.7391,32.0833,27.9167,11.9167,39.7500,12.5000,14.6667,6.0588,25.5417,17.9583,34.0833,12.5417,13.2353,29.6522,7.7917,21.4167,13.8182,4.7727,19.6667,6.4000,15.5714,11.9500,8.8750,31.3636,14.6250,-99999.0000,14.8750,30.6250,25.3750,17.5455,28.4583,38.9167,40.6250,14.9583,21.3333,24.5833,34.1667,27.5000,35.2083,33.7083,10.5000,13.8696,17.1250,25.7895,13.0000,10.8333,37.7917,3.9524,25.4583,15.9167,-99999.0000,21.5000,13.2609,11.4545,11.7083,17.4167,29.6667,11.7727,28.2083,38.2500,10.8261,16.3333,11.7083,3.8000,4.2857,10.5217,8.9130,12.8333,10.9167,9.6667,30.7917,33.3333
2110,2018/10/09 00:00:00,31.9565,12.4348,13.0909,26.3478,22.2174,34.3043,22.2609,27.4783,12.3478,15.0000,10.2727,30.9565,24.5909,25.9524,18.7391,12.5333,23.5217,6.4783,20.0476,13.3043,5.1818,20.5217,-99999.0000,14.1364,10.3043,10.5652,19.0000,15.7391,-99999.0000,13.9565,33.9130,27.4091,21.5217,32.8182,35.5000,30.8696,15.1304,27.7273,31.1739,27.1304,19.6957,32.6087,23.6087,14.3636,20.4348,23.5652,32.4783,11.5000,11.9565,33.4762,-99999.0000,28.5217,15.9130,12.8333,19.9130,15.0000,13.1500,12.4783,24.0000,22.3043,15.5909,34.3043,50.5000,12.4091,25.5000,12.7826,4.6000,7.2857,13.0000,12.4783,25.8261,15.8261,12.6957,-99999.0000,25.2609
2111,2018/10/10 00:00:00,32.3333,20.0833,18.9167,20.1250,15.3750,32.9167,14.8261,29.8333,19.0000,20.5000,14.3913,34.2083,25.1667,32.0000,15.7391,21.5652,29.6250,8.8333,26.7500,20.4167,7.1250,24.4583,8.6190,20.8750,18.0833,17.4091,21.6250,19.1667,-99999.0000,22.1250,36.0833,21.4348,22.0417,29.9583,37.4167,33.3750,21.3750,28.1667,29.2083,34.0833,28.5000,37.2083,29.7083,19.1250,18.5000,21.3478,37.2500,19.2500,19.0000,32.9167,5.0000,32.1250,21.2917,18.1250,23.2083,20.0417,23.6522,18.8750,21.8333,29.2500,20.5000,35.7917,-99999.0000,16.1667,20.5833,20.2917,11.8947,14.0833,19.5000,15.1250,19.9167,22.7083,13.7917,-99999.0000,31.7500
2112,2018/10/11 00:00:00,12.4091,7.0909,6.6087,6.2000,29.8696,10.1818,-99999.0000,29.0000,9.0435,5.4286,5.3478,-99999.0000,9.5455,27.1304,6.1053,13.4286,24.8696,7.3478,14.3478,9.8261,5.3478,11.9565,4.6250,7.5217,5.4545,3.9375,18.8261,4.8235,-99999.0000,9.1739,14.1304,23.0952,10.7391,12.6522,30.3043,30.9130,9.3000,19.2609,8.1667,27.4545,23.3913,30.1739,20.3182,6.7619,8.2727,8.2381,17.0000,7.0000,6.5556,15.0435,4.3636,10.9130,8.4783,6.7368,10.7826,8.5909,6.0000,9.2609,5.9524,26.6522,6.0909,11.9545,-99999.0000,6.0435,6.2632,7.9565,3.5000,5.6957,5.8261,-99999.0000,5.2727,8.0000,6.3158,15.0435,23.8000
2113,2018/10/12 00:00:00,17.5417,8.3333,6.7917,7.0909,32.5833,17.5000,4.0000,44.0435,9.7391,9.3750,4.8500,20.6522,13.0833,37.1304,5.0909,9.8333,31.2500,8.2917,16.4167,14.1667,4.5833,13.2500,-99999.0000,7.4583,6.0417,5.9167,27.5833,6.6957,-99999.0000,8.4783,17.5833,23.3333,12.0833,18.3333,35.8750,41.5417,6.9565,13.2500,13.2917,37.5455,36.3478,39.2273,28.5000,6.8571,10.6522,10.8261,19.2500,7.6190,8.5000,24.6250,4.2917,12.0455,10.7917,8.0455,12.6250,8.7826,9.5652,7.2917,6.3043,36.9130,6.0909,14.8333,22.7500,7.0000,7.5909,9.8750,-99999.0000,5.9130,6.4783,-99999.0000,7.8095,7.4091,5.5714,21.5417,30.9167
2114,2018/10/13 00:00:00,17.3333,7.8696,8.2083,13.3636,35.9583,16.7083,8.0455,36.7083,9.2917,8.7083,6.1250,21.8750,-99999.0000,30.2500,7.8824,8.8421,25.3750,8.2174,14.9167,10.2500,3.9545,7.9167,5.6500,7.3478,7.4583,5.9167,31.1667,-99999.0000,-99999.0000,8.6087,14.1176,-99999.0000,11.2500,19.2083,33.6667,35.5417,7.2174,14.0000,10.3333,24.5000,29.1250,35.6522,25.1250,9.2381,10.0417,11.7083,14.7826,9.5417,8.5000,21.2500,4.0435,11.4118,10.0000,8.2500,9.8333,8.0000,7.0000,7.2500,9.6667,29.9167,6.8333,18.9583,22.1250,6.0500,11.3333,12.2917,-99999.0000,5.7083,7.0000,-99999.0000,10.2500,8.9000,4.9565,16.7917,26.2500
2115,2018/10/14 00:00:00,27.4167,6.1739,6.8333,26.5417,27.7500,28.0833,18.6250,32.4167,7.6818,9.4167,5.1500,31.5417,23.3333,33.1667,15.7500,9.6250,25.7826,7.7917,14.1250,9.3333,4.4091,13.8333,6.3125,8.5000,6.0476,5.0500,36.0833,11.0417,-99999.0000,9.6667,24.3333,19.3125,19.2500,33.0000,36.0833,30.5833,6.0476,21.4167,23.7500,38.1667,29.8696,39.5833,27.1250,6.6000,22.2500,19.6250,28.8750,7.7222,6.9565,31.5000,3.0952,24.6667,7.4167,9.8750,15.0833,9.3750,9.3000,8.2500,16.6250,26.0833,7.7619,26.9583,34.1250,-99999.0000,25.2500,-99999.0000,-99999.0000,7.6522,6.8947,-99999.0000,23.1667,9.9130,9.8750,33.2917,31.4167
2116,2018/10/15 00:00:00,26.3478,6.1667,6.6087,15.7083,28.6667,22.1250,11.4000,33.2500,9.7000,8.4091,7.2500,22.6250,16.1667,30.5000,16.7727,7.5217,26.4348,7.7083,14.0417,10.4167,6.4545,13.5455,7.5333,9.0870,6.2174,4.8333,20.5217,9.1739,-99999.0000,8.7917,16.1250,26.4167,15.8750,21.7083,42.3478,32.4091,9.7895,19.6667,12.7083,32.0000,28.4583,41.5000,30.0870,8.4783,14.9583,13.2500,25.6500,7.1875,8.5238,25.3043,4.1429,9.1579,9.3333,10.7083,16.0000,8.7500,6.4091,7.4167,10.3913,25.5000,7.1429,16.3333,24.6250,5.2857,17.2917,5.8889,-99999.0000,5.5652,5.6957,-99999.0000,15.5833,7.7273,9.6250,33.2609,34.1667
2117,2018/10/16 00:00:00,20.0833,9.1818,7.8333,15.1667,24.8696,16.2174,14.3333,28.8750,10.0455,8.7273,7.0000,27.7500,19.2917,26.0909,18.0833,8.5833,19.9545,5.1250,12.2083,11.6000,14.6667,14.0455,8.6111,9.8750,5.8261,5.3810,14.7083,12.4737,-99999.0000,8.8750,21.6957,21.3333,14.2174,18.4091,28.6250,23.5000,9.5000,22.2500,15.5217,24.6667,22.9167,30.9565,20.4167,5.9091,15.0417,11.8750,21.5000,7.7500,6.5714,21.3636,3.9474,11.4444,10.4583,11.0000,13.5455,12.0417,7.8571,7.6667,10.5217,23.0833,9.8261,23.7500,26.7500,6.2273,17.1667,-99999.0000,-99999.0000,7.6087,7.9167,5.2222,14.0417,7.6500,11.1667,30.2083,21.0000
2118,2018/10/17 00:00:00,26.4167,14.6250,15.2083,9.7500,28.2500,20.5833,4.3158,37.0833,14.0417,12.0435,9.2857,22.8333,16.9545,36.0000,7.8261,19.5000,28.1250,5.5833,21.6087,11.5417,7.7917,17.0417,7.7391,13.2083,13.2500,8.7391,16.2917,-99999.0000,-99999.0000,13.0000,22.4167,27.4167,18.2083,13.3750,37.0455,38.6667,14.0526,18.0000,19.8750,36.5000,29.2917,42.8750,30.8333,15.9583,9.4348,12.6250,26.0833,11.5217,12.8000,27.0833,5.0625,14.8333,15.7826,13.8750,14.7083,15.4583,12.2381,13.8261,11.3182,31.5417,11.7273,21.5833,29.6667,12.2500,12.2609,-99999.0000,5.8824,6.8636,12.2917,11.9444,9.6250,13.1250,11.4167,25.6667,30.0833
2119,2018/10/18 00:00:00,36.0000,23.6522,18.9167,22.6250,25.7500,33.3333,15.8750,36.7917,21.7917,24.0000,21.3333,32.3913,24.5909,28.7917,16.8261,25.0870,22.8750,13.2381,30.5455,22.7917,10.8261,23.7083,16.9583,21.0000,20.1250,17.6250,21.8500,23.7500,-99999.0000,23.1250,34.7391,22.8261,21.6667,21.5417,35.8750,32.5417,20.6522,21.4167,26.8750,28.0833,29.5455,36.7917,25.5000,21.5000,16.0833,20.8636,37.1667,19.1667,22.5417,39.7917,11.0000,30.4167,21.5833,21.6667,17.7500,22.8750,24.7917,20.0000,20.7917,27.8750,21.7083,31.8333,41.7727,18.4783,20.2917,16.7083,16.8750,17.5417,19.9167,16.9565,27.6000,21.4167,14.6087,35.7917,28.4583
2120,2018/10/19 00:00:00,27.5417,13.6250,11.1250,18.2174,22.0417,21.0417,14.3636,32.2857,14.1250,15.3750,11.0417,25.8333,19.6250,28.5417,15.7273,16.5417,31.6250,14.9583,20.5000,13.2273,10.5417,17.7083,11.1250,13.0417,10.7500,9.4167,22.3333,13.0833,-99999.0000,14.5833,31.7083,18.4167,14.8333,17.9583,43.5455,21.7500,14.8750,16.9583,30.4348,35.9583,33.2500,43.4167,29.3750,12.3750,11.6667,13.5833,32.8333,9.5714,15.2857,27.2500,11.3333,27.2500,12.7143,10.0435,11.1667,13.8696,15.5417,11.3333,14.9167,29.5000,12.4583,25.0909,32.5833,10.3333,17.2917,6.7500,4.9167,10.5833,11.3182,14.5455,15.0000,12.7273,10.4583,25.9583,31.9524
2121,2018/10/20 00:00:00,31.3333,11.7083,8.5000,14.0417,31.5000,32.1667,13.4167,39.5833,10.7917,10.6667,10.5833,28.8333,17.6250,30.4583,13.6667,10.9583,28.2500,11.4167,18.2083,9.3750,8.2609,15.1250,8.8421,11.4167,8.7500,6.0000,24.3750,10.4348,-99999.0000,12.6667,23.3750,21.7917,15.2500,20.8750,36.6667,34.7500,13.0833,20.1667,22.8333,31.0000,29.7083,37.7917,26.7917,9.1667,11.8750,11.9583,29.9583,11.0909,12.6250,28.4583,7.0833,14.9167,11.4583,10.3333,10.8750,10.9167,9.6522,8.8333,15.2500,28.6250,9.6667,25.0833,35.6250,7.0833,16.0000,6.2083,5.7083,10.2500,8.2083,6.9500,13.1250,11.5833,-99999.0000,28.2500,24.7500
2122,2018/10/21 00:00:00,26.5000,10.2500,7.5417,19.2917,29.3750,28.9167,14.7083,32.5417,8.0417,9.4583,10.5417,35.5000,20.6250,23.8333,19.2500,7.9583,20.1250,11.3333,19.7500,11.3333,8.0000,17.4583,9.3333,12.0000,7.1667,6.6667,22.4167,11.5000,-99999.0000,10.9583,23.9583,18.7083,17.8750,25.5652,31.6250,32.0833,9.8333,22.9167,22.3750,22.8750,21.4167,31.4583,20.6250,8.5833,20.9583,17.9167,26.5000,10.1429,9.6087,27.3750,6.1667,17.9167,11.7083,12.0833,12.9167,12.6667,8.5652,7.0833,18.1250,22.0000,10.8636,30.1667,35.8333,7.1250,24.9167,5.6190,6.6250,10.4583,8.9583,7.5000,21.5000,11.2609,12.2778,37.2083,20.8750
2123,2018/10/22 00:00:00,31.3182,19.3182,15.7727,27.0455,22.1739,33.3913,20.1304,29.1304,15.1739,16.0000,12.9130,36.3913,27.2857,28.6957,19.3043,11.1905,25.3913,9.6087,17.8636,16.1739,7.4762,22.7273,9.5652,18.6522,13.3636,12.0435,19.4000,21.3043,-99999.0000,15.8261,32.2727,20.8696,21.3043,27.6364,36.6364,33.6087,18.5652,24.6522,29.4783,26.6522,25.3478,37.9130,24.6522,15.5909,24.3913,23.2174,31.2273,16.3043,16.3478,32.5652,5.2273,26.6190,14.6522,23.6087,16.5217,22.9565,19.4348,10.6818,22.3043,23.4348,15.2174,36.0870,41.4783,17.7826,26.9130,12.7826,10.4000,10.5652,16.1304,14.8636,23.9545,17.6522,15.4783,35.2609,24.9130
2124,2018/10/23 00:00:00,33.5000,18.9583,15.1250,21.1250,33.8636,36.0417,12.8750,31.3478,17.3750,13.8333,13.0000,31.6250,24.3478,29.0833,14.6250,17.5000,30.0417,10.3333,20.0000,13.8636,8.3750,20.9583,11.7500,17.2917,10.7083,11.8750,24.5500,20.8333,-99999.0000,14.9583,28.0417,23.6250,22.6667,24.2273,38.4583,34.8750,14.6667,-99999.0000,30.2500,36.5000,30.8750,41.9167,27.1250,19.1667,23.5417,20.0435,36.9167,16.3913,15.2500,32.3750,5.4167,21.0833,16.1250,16.2500,16.7500,17.7083,19.8333,13.1667,20.4167,27.6250,17.2609,32.6667,39.3750,12.6087,20.5652,12.1053,4.1429,10.7917,15.0000,13.0000,18.6250,14.4583,15.4583,30.7500,32.8696
2125,2018/10/24 00:00:00,31.7917,12.8750,7.3750,15.4167,30.2083,37.0417,12.5652,36.9167,11.0417,14.1667,11.3333,25.6957,15.6250,30.5417,12.8696,12.1304,32.7500,10.5000,16.8750,11.5417,7.7500,18.3333,9.4091,13.6250,9.5833,9.6667,34.3333,10.8696,-99999.0000,15.1667,24.2917,27.9167,18.5417,23.4348,43.9583,36.1667,12.1739,25.2941,20.0870,36.8750,33.4500,45.0000,31.0417,11.1667,18.2174,13.2500,40.1250,9.0000,16.1364,35.7083,7.0833,18.8333,13.5000,14.0417,14.0417,13.6667,13.5652,11.0833,14.7500,29.4783,11.2917,26.8696,38.8095,9.1250,15.0417,11.6087,6.3333,7.8261,9.7083,5.8333,13.5000,12.3750,9.2083,32.3636,33.5000
2126,2018/10/25 00:00:00,33.7500,17.9583,11.7917,30.4167,28.2917,33.9091,22.8333,40.0417,14.1250,21.7500,15.5833,43.6250,28.9500,34.2500,28.0833,20.9167,28.6667,11.6667,29.5833,18.3750,8.2083,29.4167,7.0476,23.8750,15.3750,15.8333,30.0000,28.5833,-99999.0000,20.6250,31.0870,27.5000,27.0833,33.0833,44.1250,34.5000,24.0000,29.2917,31.5833,34.0952,33.8750,46.9565,33.1429,13.4167,31.1667,28.1667,32.7500,15.4783,13.2083,37.1739,5.9583,31.0833,18.6364,21.0417,24.5417,19.3333,15.0833,13.5000,25.3750,28.0833,14.5000,34.4167,43.4167,14.5833,31.7083,14.7083,12.5909,7.1250,14.0833,14.5417,31.8636,14.4545,20.4583,44.9583,32.9583
2127,2018/10/26 00:00:00,43.7500,27.7917,22.7826,34.7917,36.1250,39.2917,24.0909,42.4583,23.6667,26.8750,23.2083,44.4091,33.4762,41.7826,28.1250,32.5000,34.5000,8.9583,32.8333,24.3750,12.8750,30.9583,12.4500,27.6667,25.0000,24.1667,42.9167,31.2917,-99999.0000,23.7083,38.7500,-99999.0000,31.6250,33.6957,50.8750,36.4167,29.0000,29.3750,39.8333,42.2083,39.7500,57.4167,39.7083,24.7083,26.6250,29.2609,48.5000,29.5833,26.1250,41.1250,8.4091,33.8333,26.4091,32.3333,26.0000,32.1667,26.4583,25.8750,30.6667,36.0833,28.4545,42.8333,52.5000,24.9583,34.1250,24.6667,18.7917,13.4583,27.1739,21.3750,29.1667,26.2500,22.5417,42.2917,39.7500
2128,2018/10/27 00:00:00,30.9167,20.8750,13.3333,23.5833,40.1250,33.3333,13.4286,45.6667,17.5417,15.8750,16.1667,33.8750,26.4783,45.0000,23.6667,21.5833,43.1250,23.5417,24.5417,14.1250,18.0417,23.2917,16.6667,18.7500,14.3333,13.1667,59.8750,22.5714,-99999.0000,20.7917,31.3750,30.2353,25.3333,27.4167,55.7826,45.6667,19.0909,32.6250,33.5833,48.4167,45.2083,55.0833,45.0833,15.2500,18.7500,18.6250,34.9167,17.7917,15.5417,33.9583,20.0000,28.7083,16.5000,19.9167,21.8750,21.1667,18.3000,17.4167,21.6250,44.0833,16.5714,26.6667,34.5417,14.0417,22.0000,18.7917,12.3333,16.8333,15.2917,14.9048,23.3333,17.5417,17.4167,35.5000,42.7917
2129,2018/10/28 00:00:00,23.4167,18.0000,13.7083,16.5652,26.9167,26.4583,9.8333,29.4583,16.8333,15.8333,11.6364,33.7917,14.9583,25.9091,12.2609,21.7083,26.5417,13.0417,25.2917,11.5833,11.7500,17.7083,8.6522,15.1667,16.6250,10.8333,34.3750,16.7500,-99999.0000,15.0000,21.3043,20.7917,18.2500,21.0000,32.8696,27.5833,15.3043,28.1250,20.1667,26.7917,24.0000,38.0417,23.4167,12.9583,10.2917,13.3500,29.1739,17.2083,15.2083,22.4167,12.1250,18.0417,15.5417,17.7917,16.8333,16.2500,13.8696,16.6250,13.7917,24.1250,13.7083,21.0417,31.7917,10.8750,17.0417,18.9565,13.6500,13.0000,13.0417,8.3913,12.3333,15.1250,11.6667,31.3750,27.0833
2130,2018/10/29 00:00:00,29.0455,16.5000,11.0417,20.8333,22.1364,32.7083,11.4583,33.5000,12.5833,14.5217,7.6364,35.0417,18.6522,28.7059,12.1364,17.0000,31.8261,12.7083,22.4583,14.0833,11.2083,16.8696,7.4545,12.3810,14.4545,9.6364,37.8636,13.3913,-99999.0000,15.0417,21.7917,26.2083,17.0000,21.9130,46.5000,31.9167,10.6667,25.8696,21.7500,28.9167,28.0833,45.6250,32.3182,14.6667,9.3810,11.6250,37.5417,15.8696,15.1250,29.6250,10.7083,16.8750,13.1250,15.9167,13.4545,15.7083,16.9583,14.4783,14.4545,28.7500,12.0435,24.5833,37.8750,12.2500,14.2500,18.2083,12.8333,11.2083,12.0000,6.4348,10.7500,18.0000,11.3182,32.9583,28.9167
2131,2018/10/30 00:00:00,34.0833,19.6250,11.4348,20.3750,37.1250,41.2917,19.4167,42.7917,15.9583,17.1667,11.2500,39.1667,22.2083,42.4500,19.9167,22.0833,41.2500,11.6250,27.1364,13.0000,9.7500,21.0870,7.4762,19.7083,16.1250,11.7083,53.1250,18.0417,-99999.0000,18.4167,29.5652,30.2083,20.4583,28.8333,46.5833,44.5217,16.0000,31.0417,24.7500,41.9167,40.1250,54.3333,36.0000,16.1364,12.5217,15.2174,37.0833,18.4167,15.6087,36.3478,10.5833,24.3043,14.7500,18.4167,14.8750,17.1667,14.7826,17.3333,17.2083,40.0833,14.1739,30.6250,43.8333,13.6522,16.5217,16.7500,10.7000,13.9167,13.2500,14.9524,21.4167,18.5263,12.8095,39.2500,42.4583
